prediction_date,ticker,source_ticker,predicted_value,confidence_score,actual_future_result,hit_miss,model_name,target_name,task_type,evaluation_window,prediction_uncertainty_pct,is_actionable_signal,is_regime_trade_allowed,market_regime_level,market_regime_position_multiplier,market_regime_reasons,technical_state_summary,news_sentiment_summary,benchmark_strength_summary,explanation
2018-03-19,SPY,SPY,1.0,0.5657896538565143,1,hit,random_forest,target_5d_outperform,classification,1,,True,True,normal,1.0,,Technical state looks mixed. Volatility is relatively contained at roughly 14.9%.,No recent matched news was found for this ticker/date.,Relative strength versus the benchmark looked weak. 1-month excess return -0.39%; 3-month excess return -0.45%; 6-month excess return 0.06%.,Model view: the setup leaned constructive. Confidence was around 57%. Technical state looks mixed. Volatility is relatively contained at roughly 14.9%. No recent matched news was found for this ticker/date. Relative strength versus the benchmark looked weak. 1-month excess return -0.39%; 3-month excess return -0.45%; 6-month excess return 0.06%.
2025-02-28,SPY,SPY,0.0,0.9955540764377686,0,hit,random_forest,target_5d_outperform,classification,5,,True,True,normal,1.0,,Technical state looks mixed. Volatility is relatively contained at roughly 12.9%.,No recent matched news was found for this ticker/date.,Relative strength versus the benchmark looked weak. 1-month excess return 0.01%; 3-month excess return -0.03%; 6-month excess return -0.05%.,Model view: the setup leaned cautious. Confidence was around 100%. Technical state looks mixed. Volatility is relatively contained at roughly 12.9%. No recent matched news was found for this ticker/date. Relative strength versus the benchmark looked weak. 1-month excess return 0.01%; 3-month excess return -0.03%; 6-month excess return -0.05%.
2025-03-03,SPY,SPY,0.0,0.9919670823164863,0,hit,random_forest,target_5d_outperform,classification,5,,True,True,caution,0.5,benchmark_20d_weakness,Technical state looks mixed. RSI is weak near 37.4. Volatility is relatively contained at roughly 14.1%.,No recent matched news was found for this ticker/date.,Relative strength versus the benchmark looked weak. 1-month excess return -0.03%; 3-month excess return -0.02%; 6-month excess return -0.07%.,Model view: the setup leaned cautious. Confidence was around 99%. Technical state looks mixed. RSI is weak near 37.4. Volatility is relatively contained at roughly 14.1%. No recent matched news was found for this ticker/date. Relative strength versus the benchmark looked weak. 1-month excess return -0.03%; 3-month excess return -0.02%; 6-month excess return -0.07%.
2025-03-04,SPY,SPY,0.0,0.990644862366961,0,hit,random_forest,target_5d_outperform,classification,5,,True,True,caution,0.5,benchmark_20d_weakness,Technical state looks mixed. RSI is weak near 33.6. Volatility is relatively contained at roughly 14.5%.,No recent matched news was found for this ticker/date.,Relative strength versus the benchmark looked weak. 1-month excess return -0.01%; 3-month excess return -0.02%; 6-month excess return -0.04%.,Model view: the setup leaned cautious. Confidence was around 99%. Technical state looks mixed. RSI is weak near 33.6. Volatility is relatively contained at roughly 14.5%. No recent matched news was found for this ticker/date. Relative strength versus the benchmark looked weak. 1-month excess return -0.01%; 3-month excess return -0.02%; 6-month excess return -0.04%.
2025-03-05,SPY,SPY,0.0,0.8610044473200787,0,hit,random_forest,target_5d_outperform,classification,5,,True,True,caution,0.5,benchmark_20d_weakness,Technical state looks mixed. RSI is weak near 39.6. Volatility is relatively contained at roughly 14.9%.,No recent matched news was found for this ticker/date.,Relative strength versus the benchmark looked weak. 1-month excess return -0.04%; 3-month excess return -0.15%; 6-month excess return -0.11%.,Model view: the setup leaned cautious. Confidence was around 86%. Technical state looks mixed. RSI is weak near 39.6. Volatility is relatively contained at roughly 14.9%. No recent matched news was found for this ticker/date. Relative strength versus the benchmark looked weak. 1-month excess return -0.04%; 3-month excess return -0.15%; 6-month excess return -0.11%.
2025-03-06,SPY,SPY,0.0,0.9893171985583896,0,hit,random_forest,target_5d_outperform,classification,5,,True,False,stress,0.0,benchmark_20d_selloff,Technical state looks mixed. RSI is weak near 34.0.,No recent matched news was found for this ticker/date.,Relative strength versus the benchmark looked weak. 1-month excess return -0.01%; 3-month excess return -0.02%; 6-month excess return -0.03%.,Model view: the setup leaned cautious. Confidence was around 99%. Technical state looks mixed. RSI is weak near 34.0. No recent matched news was found for this ticker/date. Relative strength versus the benchmark looked weak. 1-month excess return -0.01%; 3-month excess return -0.02%; 6-month excess return -0.03%.
2025-03-07,SPY,SPY,0.0,0.9912724925041188,0,hit,random_forest,target_5d_outperform,classification,5,,True,False,stress,0.0,benchmark_20d_selloff,Technical state looks mixed. RSI is weak near 37.0.,No recent matched news was found for this ticker/date.,Relative strength versus the benchmark looked weak. 1-month excess return 0.02%; 3-month excess return -0.02%; 6-month excess return -0.05%.,Model view: the setup leaned cautious. Confidence was around 99%. Technical state looks mixed. RSI is weak near 37.0. No recent matched news was found for this ticker/date. Relative strength versus the benchmark looked weak. 1-month excess return 0.02%; 3-month excess return -0.02%; 6-month excess return -0.05%.
2025-03-10,SPY,SPY,0.0,0.9733534012203995,0,hit,random_forest,target_5d_outperform,classification,5,,True,False,stress,0.0,benchmark_20d_selloff,Technical state looks mixed. RSI is weak near 30.1.,No recent matched news was found for this ticker/date.,Relative strength versus the benchmark looked weak. 1-month excess return 0.01%; 3-month excess return -0.03%; 6-month excess return -0.08%.,Model view: the setup leaned cautious. Confidence was around 97%. Technical state looks mixed. RSI is weak near 30.1. No recent matched news was found for this ticker/date. Relative strength versus the benchmark looked weak. 1-month excess return 0.01%; 3-month excess return -0.03%; 6-month excess return -0.08%.
2025-03-11,SPY,SPY,0.0,0.9287076215727594,0,hit,random_forest,target_5d_outperform,classification,5,,True,False,stress,0.0,benchmark_20d_selloff,Technical state looks mixed. RSI is weak near 28.3.,No recent matched news was found for this ticker/date.,Relative strength versus the benchmark looked weak. 1-month excess return -0.06%; 3-month excess return -0.04%; 6-month excess return -0.07%.,Model view: the setup leaned cautious. Confidence was around 93%. Technical state looks mixed. RSI is weak near 28.3. No recent matched news was found for this ticker/date. Relative strength versus the benchmark looked weak. 1-month excess return -0.06%; 3-month excess return -0.04%; 6-month excess return -0.07%.
2025-03-12,SPY,SPY,0.0,0.9803525614650594,0,hit,random_forest,target_5d_outperform,classification,5,,True,False,stress,0.0,benchmark_20d_selloff,Technical state looks mixed. RSI is weak near 31.0.,No recent matched news was found for this ticker/date.,Relative strength versus the benchmark looked mixed. 1-month excess return 0.02%; 3-month excess return 0.01%; 6-month excess return -0.02%.,Model view: the setup leaned cautious. Confidence was around 98%. Technical state looks mixed. RSI is weak near 31.0. No recent matched news was found for this ticker/date. Relative strength versus the benchmark looked mixed. 1-month excess return 0.02%; 3-month excess return 0.01%; 6-month excess return -0.02%.
2025-03-13,SPY,SPY,0.0,0.9364709998954436,0,hit,random_forest,target_5d_outperform,classification,5,,True,False,stress,0.0,"benchmark_20d_selloff,ticker_drawdown",Technical state looks mixed. RSI is weak near 28.1.,No recent matched news was found for this ticker/date.,Relative strength versus the benchmark looked weak. 1-month excess return 0.01%; 3-month excess return -0.02%; 6-month excess return -0.07%.,Model view: the setup leaned cautious. Confidence was around 94%. Technical state looks mixed. RSI is weak near 28.1. No recent matched news was found for this ticker/date. Relative strength versus the benchmark looked weak. 1-month excess return 0.01%; 3-month excess return -0.02%; 6-month excess return -0.07%.
2025-03-14,SPY,SPY,0.0,0.9683562140573592,0,hit,random_forest,target_5d_outperform,classification,5,,True,False,stress,0.0,benchmark_20d_selloff,Technical state looks mixed. RSI is weak near 37.7.,No recent matched news was found for this ticker/date.,Relative strength versus the benchmark looked mixed. 1-month excess return 0.01%; 3-month excess return 0.02%; 6-month excess return -0.06%.,Model view: the setup leaned cautious. Confidence was around 97%. Technical state looks mixed. RSI is weak near 37.7. No recent matched news was found for this ticker/date. Relative strength versus the benchmark looked mixed. 1-month excess return 0.01%; 3-month excess return 0.02%; 6-month excess return -0.06%.
2025-03-17,SPY,SPY,0.0,0.983913117551924,0,hit,random_forest,target_5d_outperform,classification,5,,True,False,stress,0.0,benchmark_20d_selloff,Technical state looks mixed.,No recent matched news was found for this ticker/date.,Relative strength versus the benchmark looked mixed. 1-month excess return 0.02%; 3-month excess return 0.01%; 6-month excess return -0.03%.,Model view: the setup leaned cautious. Confidence was around 98%. Technical state looks mixed. No recent matched news was found for this ticker/date. Relative strength versus the benchmark looked mixed. 1-month excess return 0.02%; 3-month excess return 0.01%; 6-month excess return -0.03%.
2025-03-18,SPY,SPY,0.0,0.9875873034656958,0,hit,random_forest,target_5d_outperform,classification,5,,True,False,stress,0.0,benchmark_20d_selloff,Technical state looks mixed. RSI is weak near 37.9.,No recent matched news was found for this ticker/date.,Relative strength versus the benchmark looked weak. 1-month excess return 0.00%; 3-month excess return -0.01%; 6-month excess return -0.05%.,Model view: the setup leaned cautious. Confidence was around 99%. Technical state looks mixed. RSI is weak near 37.9. No recent matched news was found for this ticker/date. Relative strength versus the benchmark looked weak. 1-month excess return 0.00%; 3-month excess return -0.01%; 6-month excess return -0.05%.
2025-03-19,SPY,SPY,0.0,0.9819151561172121,0,hit,random_forest,target_5d_outperform,classification,5,,True,False,stress,0.0,benchmark_20d_selloff,Technical state looks mixed.,No recent matched news was found for this ticker/date.,Relative strength versus the benchmark looked favorable. 1-month excess return 0.03%; 3-month excess return 0.03%; 6-month excess return -0.01%.,Model view: the setup leaned cautious. Confidence was around 98%. Technical state looks mixed. No recent matched news was found for this ticker/date. Relative strength versus the benchmark looked favorable. 1-month excess return 0.03%; 3-month excess return 0.03%; 6-month excess return -0.01%.
2025-03-20,SPY,SPY,0.0,0.9796837554739224,0,hit,random_forest,target_5d_outperform,classification,5,,True,False,stress,0.0,benchmark_20d_selloff,Technical state looks mixed.,No recent matched news was found for this ticker/date.,Relative strength versus the benchmark looked weak. 1-month excess return -0.02%; 3-month excess return -0.05%; 6-month excess return -0.06%.,Model view: the setup leaned cautious. Confidence was around 98%. Technical state looks mixed. No recent matched news was found for this ticker/date. Relative strength versus the benchmark looked weak. 1-month excess return -0.02%; 3-month excess return -0.05%; 6-month excess return -0.06%.
2025-03-21,SPY,SPY,1.0,0.6900059172331341,1,hit,random_forest,target_5d_outperform,classification,5,,True,False,stress,0.0,benchmark_20d_selloff,Technical state looks mixed.,No recent matched news was found for this ticker/date.,Relative strength versus the benchmark looked weak. 1-month excess return -0.29%; 3-month excess return -0.34%; 6-month excess return -0.38%.,Model view: the setup leaned constructive. Confidence was around 69%. Technical state looks mixed. No recent matched news was found for this ticker/date. Relative strength versus the benchmark looked weak. 1-month excess return -0.29%; 3-month excess return -0.34%; 6-month excess return -0.38%.
